26872	STEAP1	7	90154375	90164827	+
84808	PERM1	1	975198	982117	-
266698	ARHGAP42P3	22	15533785	15553838	-
133383	SETD9	5	56909260	56928900	+
256006	ANKRD31	5	75068297	75236897	-
100132476	KRTAP4-7	17	41084207	41085144	+
340562	SATL1	X	85092286	85116229	-
100506465	LINC01234	12	113744577	113773683	-
54884	RETSAT	2	85341955	85354698	-
79550	OR4C4P	11	48345348	48352447	-
340895	MALRD1	10	19046931	19734478	+
254359	ZDHHC24	11	66520625	66546200	-
106481387	RNU6-650P	7	149033052	149033166	+
653175	HAUS6P1	7	53187132	53188942	+
93426	SYCE1	10	133553900	133568291	-
101927149	LINC01471	3	127497601	127537780	-
314	AOC2	17	42844592	42850707	+
266	AMELY	Y	6865918	6874056	-
29952	DPP7	9	137110540	137117980	-
63974	NEUROD6	7	31337461	31340924	-
84839	RAX2	19	3769089	3772221	-
347468	OR13H1	X	131544074	131545000	+
26112	CCDC69	5	151181052	151224093	-
56476	ABCB10P1	15	23179882	23183659	+
346389	MACC1	7	20134655	20217390	-
390157	OR8K1	11	56346039	56346998	+
650474	TPSP2	16	1286343	1289073	-
168400	DDX53	X	22999961	23002089	+
442388	SDR16C6P	8	56374718	56390710	-
643384	UNC93B4	4	4145582	4147795	-
102723562	LINC01498	12	108459425	108473689	-
390151	OR8H2	11	56105043	56105981	+
5972	REN	1	204154816	204166337	-
10344	CCL26	7	75769524	75791583	-
100422978	MIR3185	17	48724408	48724475	-
837	CASP4	11	104942866	104968598	-
100873617	RNA5SP358	12	38161466	38161582	-
1415	CRYBB2	22	25211660	25231869	+
13	AADAC	3	151814008	151828488	+
196410	METTL7B	12	55681546	55684611	+
401258	RAB44	6	36697808	36733183	+
337979	KRTAP22-1	21	30601121	30601267	+
219473	OR8K3	11	56318307	56319245	+
101929557	LINC01395	11	129612116	129617269	-
168374	ZNF92	7	65373799	65401135	+
219844	HYLS1	11	125883614	125900646	+
9958	USP15	12	62260340	62409721	+
728096	CT47A1	X	120982466	120985886	-
23384	SPECC1L	22	24270817	24417740	+
84934	RITA1	12	113185526	113192368	+
11277	TREX1	3	48465520	48467645	+
3998	LMAN1	18	59327823	59359276	-
653423	SPAG11A	8	7847880	7863797	+
100616454	MIR4497	12	109833348	109833436	+
729032	RPL36P20	3	41955445	41955760	+
100506495	LIFR-AS1	5	38556786	38671216	+
727940	RHOXF2B	X	120072264	120077742	-
11314	CD300A	17	74466320	74484798	+
715	C1R	12	7080209	7092447	-
64816	CYP3A43	7	99828013	99867138	+
54470	ARMCX6	X	101615118	101618001	-
29088	MRPL15	8	54135210	54148514	+
57409	MIF4GD	17	75266228	75271292	-
100505738	MIR4458HG	5	8457687	8463096	+
164592	CCDC116	22	21632121	21637327	+
27352	SGSM3	22	40370530	40410289	+
8399	PLA2G10	16	14672548	14694663	-
341276	OR10A2	11	6869755	6870666	+
9812	KIAA0141	5	141923785	141942047	+
728190	NUTM2A-AS1	10	87238667	87342558	-
9975	NR1D2	3	23945260	23980618	+
54780	NSMCE4A	10	121957088	121975228	-
3851	KRT4	12	52806543	52814116	-
84986	ARHGAP19	10	97222173	97292673	-
51686	OAZ3	1	151762969	151771330	+
246126	TXLNGY	Y	19567358	19607170	+
100652899	ANP32BP3	15	81117139	81118340	-
5598	MAPK7	17	19377721	19383544	+
10126	DNAL4	22	38778508	38794156	-
374462	PTPRQ	12	80424261	80680273	+
55324	ABCF3	3	184186075	184194012	+
9068	ANGPTL1	1	178849535	178871353	-
106480926	RN7SL12P	11	66712720	66713009	-
106479134	RN7SKP89	5	114253513	114253754	+
147657	ZNF480	19	52297169	52325927	+
286411	LINC00632	X	140709759	140772677	+
166012	CHST13	3	126524288	126543291	+
100132979	GOLGA8DP	15	23157340	23170783	+
8615	USO1	4	75724522	75814289	+
9678	PHF14	7	10973834	11188565	+
3001	GZMA	5	55102646	55110252	+
55207	ARL8B	3	5122245	5180916	+
693181	MIR596	8	1817231	1817307	+
645332	FAM86C2P	11	67791767	67805336	-
9615	GDA	9	72114595	72256045	+
728167	KRT8P31	5	60743317	60745044	-
219965	OR5B17	11	58358125	58359069	-
57402	S100A14	1	153614255	153616917	-
2207	FCER1G	1	161215297	161219248	+
9328	GTF3C5	9	133030675	133058503	+
101928138	LINC01486	12	109354187	109359488	-
647288	CTAGE11P	13	75237753	75240381	-
646085	PSMC1P7	3	161328705	161330262	-
345778	MTX3	5	79976716	79991267	-
57536	KIAA1328	18	36828929	37232127	+
89765	RSPH1	21	42472486	42496354	-
5304	PIP	7	143132081	143139741	+
153201	SLC36A2	5	151314978	151347590	-
51426	POLK	5	75511832	75602576	+
8392	OR3A3	17	3420424	3421805	+
10385	BTN2A2	6	26382891	26394874	+
84083	ZRANB3	2	135164703	135531322	-
56955	MEPE	4	87821398	87846817	+
100302212	MIR1324	3	75630763	75630858	+
440119	FZD10-AS1	12	130151593	130161678	-
83729	INHBE	12	57455313	57458008	+
641654	HEPN1	11	124919250	124920677	+
92691	TMEM169	2	216081866	216102783	+
9477	MED20	6	41905353	41921147	-
390081	OR52E4	11	5884293	5885231	+
400500	BCAR4	16	11819830	11828832	-
106480458	RN7SKP36	4	7112164	7112399	-
91894	C11orf52	11	111918877	111926871	+
373159	STK19B	6	32013390	32014184	+
25822	DNAJB5	9	34989369	34998433	+
79600	TCTN1	12	110614027	110649130	+
729630	DYNLL1P7	7	85381105	85381471	-
1318	SLC31A2	9	113150958	113164142	+
9451	EIF2AK3	2	88556740	88627576	-
5255	PHKA1	X	72578814	72714181	-
56900	TMEM167B	1	109090741	109096934	+
5132	PDC	1	186443566	186461108	-
388015	RTL1	14	100880655	100884847	-
100505702	LINC01094	4	78645994	78684501	+
3162	HMOX1	22	35381067	35394214	+
100128685	SLC16A14P1	8	106215567	106217220	+
479	ATP12A	13	24680411	24711785	+
253264	ZNF503-AS1	10	75296383	75361678	+
5824	PEX19	1	160276809	160285151	-
353322	ANKRD37	4	185396686	185400245	+
391189	OR11L1	1	247840928	247841896	-
100507246	SNHG16	17	76557764	76565348	+
401233	HTATSF1P2	6	3020156	3024771	-
59335	PRDM12	9	130664594	130682997	+
23556	PIGN	18	62044224	62187118	-
641977	SEPT7P2	7	45723787	45769018	-
58158	NEUROD4	12	55019945	55030017	+
100131814	LINC00271	6	135497801	135690838	+
3948	LDHC	11	18412298	18451246	+
93668	HPYR1	8	132560498	132561479	-
51639	SF3B6	2	24067584	24076444	-
80829	ZFP91	11	58579114	58621550	+
100422846	MIR3164	11	69083176	69083258	+
132789	GNPDA2	4	44701795	44726634	-
100272228	LINC00894	X	149938548	150016787	+
10455	ECI2	6	4115693	4135597	-
100616403	MIR4691	11	68033897	68033981	+
391358	TRMT112P6	2	26028033	26028624	-
389741	GLIDR	9	39803496	39810159	-
219988	PATL1	11	59636716	59669040	-
390274	OR8B10P	11	124516310	124517242	-
220296	HEPACAM	11	124919244	124936412	-
106479349	RN7SL342P	18	59972914	59973207	+
570	BAAT	9	101360417	101385005	-
7178	TPT1	13	45333471	45341284	-
3838	KPNA2	17	68035602	68046859	+
11227	GALNT5	2	157257548	157318491	+
81894	SLC25A28	10	99610518	99659329	-
100500854	MIR3671	1	65057755	65057842	-
346653	FAM71F2	7	128671628	128702262	+
100506835	LINC00840	10	43859411	43895433	+
8575	PRKRA	2	178431414	178451240	-
252954	TTTY22	Y	9801153	9813245	+
2960	GTF2E1	3	120742711	120783134	+
6991	TCTE3	6	169725488	169751581	-
400165	ATP11AUN	13	112647044	112684497	+
127124	ATP6V1G3	1	198523222	198540945	-
645771	PARP4P2	13	19349131	19408148	+
642935	ADAMTS7P4	15	85255366	85270854	-
343171	OR2W3	1	247895587	247896531	+
5928	RBBP4	1	32651148	32686211	+
50508	NOX3	6	155395368	155455903	-
9729	KIAA0408	6	127438406	127459390	-
402569	KPNA7	7	99145467	99219417	-
100303453	TSNAX-DISC1	1	231528653	232041272	+
102216342	LINC01108	6	14280127	14285454	-
7718	ZNF165	6	28080704	28104244	+
54432	YIPF1	1	53851719	53889831	-
106481408	RNU6-725P	1	238325687	238325788	-
54936	ADPRHL2	1	36088852	36093932	+
84616	KRTAP4-4	17	41159653	41160731	-
3024	HIST1H1A	6	26017032	26017812	-
56993	TOMM22	22	38681949	38684760	+
440077	ZNF705A	12	8172554	8180046	+
120376	COLCA2	11	111298517	111308735	+
7100	TLR5	1	223108401	223143282	-
5082	PDCL	9	122816058	122828656	-
10444	ZER1	9	128729786	128772507	-
5967	REG1A	2	79120458	79123419	+
84904	ARHGEF39	9	35658875	35665281	-
84064	HDHD2	18	47107402	47150520	-
8781	PSPHP1	7	55764797	55773696	+
23780	APOL2	22	36226209	36239954	-
103581031	CASC23	11	8011278	8016509	-
106480297	THEM7P	11	32112049	32168823	-
90678	LRSAM1	9	127451486	127503501	+
9424	KCNK6	19	38319814	38329014	+
493812	HCG11	6	26521706	26527393	+
646270	ELL2P1	1	158174353	158178075	-
348808	NPHP3-AS1	3	132722342	132874206	+
8756	ADAM7	8	24440996	24509565	+
28667	TRAV16	14	21990496	21990938	+
196264	MPZL3	11	118226690	118252368	-
92126	DSEL	18	67506582	67516730	-
100873371	RNA5SP39	13	108301212	108301331	-
9552	SPAG7	17	4959226	4967837	-
5110	PCMT1	6	149749695	149811421	+
100132159	CALML3-AS1	10	5514244	5526246	-
29127	RACGAP1	12	49989162	50033136	-
90321	ZNF766	19	52269251	52292726	+
8335	HIST1H2AB	6	26033092	26033568	-
219990	OOSP2	11	60040275	60048044	+
387055	LINC00533	6	28648286	28654475	-
101928154	LINC01485	5	173786790	173790942	-
83876	MRO	18	50795120	50825413	-
29954	POMT2	14	77274956	77320885	-
26855	RNU2-2P	11	62841623	62841761	-
7216	TRO	X	54920563	54931436	+
402422	TUBB4AP1	X	123561548	123563471	+
6715	SRD5A1	5	6633322	6669562	+
319100	TAAR6	6	132570322	132571359	+
345757	FAM174A	5	100535305	100586741	+
158228	FAM201A	9	38621088	38623284	+
100287639	MTHFD2P1	3	95654423	95683193	-
574515	MIR510	X	147272335	147272408	-
3605	IL17A	6	52186387	52190638	+
645688	RPL12P38	17	60433678	60434300	-
100887075	ARHGAP42P1	2	131328176	131331094	-
126432	RINL	19	38867829	38878279	-
10885	WDR3	1	117929749	117960426	+
100307126	CHMP4BP1	14	55298602	55299496	+
1089	CEACAM4	19	41616986	41627087	-
8388	OR1E2	17	3432870	3433841	-
81035	COLEC12	18	319355	500729	-
90701	SEC11C	18	59139857	59158837	+
767610	SNORD114-29	14	100990091	100990159	+
5672	PSG4	19	43192702	43205774	-
205860	TRIML2	4	188091255	188109603	-
202309	GAPT	5	58491435	58496358	+
8189	SYMPK	19	45815442	45863290	-
151112	ZSWIM2	2	186827480	186849170	-
728081	LINC00290	4	181064089	181159149	-
153743	PPP1R2P3	5	156850538	156852528	+
23113	CUL9	6	43182170	43224587	+
56664	VTRNA1-1	5	140711276	140711373	+
654816	NCF1B	7	73220639	73235945	+
8630	HSD17B6	12	56752449	56787790	+
106144535	LINC01037	1	187443628	187477222	+
114796	PSMG3-AS1	7	1570073	1589626	+
3075	CFH	1	196651878	196747504	+
55193	PBRM1	3	52545352	52685933	-
2740	GLP1R	6	39048781	39091303	+
54014	BRWD1	21	39184176	39321595	-
23385	NCSTN	1	160343056	160358952	+
6588	SLN	11	107707375	107712061	-
338817	LINC01252	12	11548030	11564403	+
644589	DNAJC19P9	14	45289930	45290481	+
57665	RDH14	2	18554723	18560693	-
128025	WDR64	1	241652278	241802767	+
55116	TMEM39B	1	32072031	32102866	+
201633	TIGIT	3	114293986	114310288	+
8243	SMC1A	X	53374149	53422728	-
81855	SFXN3	10	101031229	101041243	+
100130890	TSTD3	6	99424854	99579288	+
100131089	SRP14-AS1	15	40039311	40067509	+
23336	SYNM	15	99105069	99136586	+
120065	OR5P2	11	7795974	7796942	-
10199	MPHOSPH10	2	71130314	71150102	+
106481110	RN7SL687P	X	153666233	153666516	+
84727	SPSB2	12	6870935	6873357	-
3010	HIST1H1T	6	26107412	26108136	-
26060	APPL1	3	57227737	57273471	+
728169	DUX4L16	Y	11306918	11308191	+
84266	ALKBH7	19	6372433	6375250	+
159195	USP54	10	73497538	73626844	-
105377820	RARRES2P6	16	35255192	35255633	-
254439	C11orf86	11	66975283	66977008	+
265	AMELX	X	11293413	11300761	+
10564	ARFGEF2	20	48921721	49036693	+
5774	PTPN3	9	109375694	109538395	-
100379220	TMED11P	4	1115197	1123164	-
100616122	MIR4523	17	29390662	29390730	+
7857	SCG2	2	223596940	223602499	-
144847	ESRRAP1	13	19559417	19561498	-
6579	SLCO1A2	12	21264600	21403657	-
654231	OCM	7	5859789	5886363	+
100462793	FTLP13	17	22221220	22221645	+
7091	TLE4	9	79571773	79726882	+
203228	C9orf72	9	27546546	27573866	-
27240	SIT1	9	35649298	35650950	-
254394	MCM9	6	118813449	118935162	-
728039	SSR4P1	21	45070955	45073211	-
5917	RARS	5	168486458	168519306	+
337985	KRTAP20-3	21	30642864	30643136	+
729967	MORN2	2	38875962	38882709	+
103689917	LINC01337	5	80608620	80622524	-
10605	PAIP1	5	43526267	43557419	-
642987	TMEM232	5	110387255	110738936	-
83552	MFRP	11	119338934	119346673	-
54845	ESRP1	8	94640999	94707466	+
100507401	LRP4-AS1	11	46846411	46874416	+
57534	MIB1	18	21740793	21870957	+
9641	IKBKE	1	206470243	206496890	+
202299	LINC01554	5	95852232	95860133	+
57105	CYSLTR2	13	48653711	48709362	+
100302126	MIR1471	2	231892242	231892298	-
123787	PRSS29P	16	1261003	1264004	-
100	ADA	20	44619519	44651758	-
80755	AARSD1	17	42950526	42964498	-
22803	XRN2	20	21303284	21389825	+
100128782	LINC00476	9	95806088	95875977	-
3082	HGF	7	81699006	81770438	-
2561	GABRB2	5	161288429	161548124	-
641311	RPL31P11	1	161683695	161685252	-
101954269	RNVU1-17	1	143699456	143699619	-
100421638	CTAGE13P	6	168286799	168289325	-
9218	VAPA	18	9913958	9960021	+
83875	BCO2	11	112175485	112218929	+
386674	KRTAP10-6	21	44591268	44592505	-
221241	LINC00305	18	64080009	64149026	-
7283	TUBG1	17	42609340	42615238	+
9626	GUCA1C	3	108907644	108955195	-
219972	MPEG1	11	59208510	59213021	-
10466	COG5	7	107201743	107564514	-
10459	MAD2L2	1	11674480	11691788	-
132141	IQCF1	3	51894876	51903370	-
83894	TTC29	4	146706638	146945886	-
11000	SLC27A3	1	153774989	153780157	+
10133	OPTN	10	13100082	13138276	+
100130522	PARD6G-AS1	18	80147924	80178432	+
100132911	DPH3P1	20	62844566	62846191	+
11126	CD160	1	145719312	145739288	+
57511	COG6	13	39655627	39791665	+
100302174	MIR1307	10	103394253	103394401	-
219927	MRPL21	11	68891276	68903835	-
22835	ZFP30	19	37632488	37656261	-
114042	LINC00334	21	45234340	45258730	+
6887	TAL2	9	105662457	105663112	+
84419	C15orf48	15	45430529	45433449	+
118812	MORN4	10	97614553	97634156	-
7465	WEE1	11	9573681	9589767	+
389124	IQCF5	3	51873721	51875584	-
84189	SLITRK6	13	85792787	85799348	-
9706	ULK2	17	19770828	19867926	-
7566	ZNF18	17	11957433	11997510	-
1358	CPA2	7	130266863	130289798	+
1902	LPAR1	9	110873252	111039259	-
653489	RGPD3	2	106404680	106470935	-
5273	SERPINB10	18	63907969	63936111	+
27129	HSPB7	1	16014028	16018796	-
916	CD3E	11	118304580	118316175	+
2819	GPD1	12	50103819	50111320	+
554049	C1DP1	10	32510628	32511819	-
132243	H1FOO	3	129543214	129555185	+
643486	BRDTP1	X	96337086	96337902	-
79690	GAL3ST4	7	100159242	100168750	-
12	SERPINA3	14	94612377	94624053	+
140880	CST11	20	23450404	23452845	-
101929145	PPP3CB-AS1	10	73495752	73507309	+
401335	C7orf65	7	47655244	47661648	+
196374	KRT78	12	52837804	52848994	-
54586	EQTN	9	27284654	27297139	-
7389	UROD	1	45012133	45015669	+
9452	ITM2A	X	79360384	79367552	-
5860	QDPR	4	17486393	17512234	-
54896	PQLC2	1	19312246	19332611	+
100996597	LINC00690	3	16536318	16541373	+
163351	GBP6	1	89363877	89388160	+
10464	PIBF1	13	72782059	73016454	+
256076	COL6A5	3	130345516	130484846	+
388910	LINC00207	22	44569340	44572449	+
57127	RHBG	1	156366044	156385221	+
54957	TXNL4B	16	72044261	72094316	-
100422838	MIR3195	20	62064802	62064885	+
3698	ITIH2	10	7703273	7749520	+
4034	LRCH4	7	100574011	100586188	-
4048	LTA4H	12	96000753	96043520	-
93661	CAPZA3	12	18738111	18739188	+
3043	HBB	11	5225466	5227071	-
64343	AZI2	3	28322353	28349129	-
83661	MS4A8	11	60699574	60715811	+
106481660	RARRES2P7	16	35414154	35414829	-
120534	ARL14EP	11	30323074	30338458	+
2219	FCN1	9	134909585	134917960	-
439953	PPIAP31	10	32188125	32188855	-
127385	OR10J5	1	159535078	159536007	-
677806	SNORA20	6	159780250	159780381	-
148713	PTPRVP	1	202168051	202189449	+
50652	PCA3	9	76764436	76787569	+
155465	AGR3	7	16854711	16881989	-
64066	MMP27	11	102690943	102705785	-
81929	SEH1L	18	12947984	12987665	+
200149	TUBB8P6	1	242057085	242060446	+
401247	LINC00243	6	30812866	30830659	-
9970	NR1I3	1	161229666	161238623	-
11104	KATNA1	6	149594873	149649018	-
440482	ANKRD20A5P	18	14179097	14227050	+
53336	CPXCR1	X	88747225	88754785	+
84084	RAB6C	2	129979662	129982738	+
100526831	SLX1B-SULT1A4	16	29455091	29464980	+
8973	CHRNA6	8	42752620	42768786	-
5589	PRKCSH	19	11435257	11450968	+
9875	URB1	21	32311019	32393003	-
104355291	LINC01392	7	115123599	115231355	-
100423000	MIR3161	11	48096782	48096858	+
81030	ZBP1	20	57603846	57620576	-
56907	SPIRE1	18	12446512	12658102	-
646366	MAS1LP1	6	29475025	29476071	-
9141	PDCD5	19	32581161	32587452	+
441212	RP9P	7	32916815	32943170	-
406993	MIR211	15	31065032	31065141	-
22845	DOLK	9	128945530	128947733	-
3020	H3F3A	1	226062707	226072002	+
146310	RNF151	16	1966639	1968975	+
825	CAPN3	15	42359500	42412317	+
277	AMY1B	1	103687415	103696452	-
100133005	RASA4DP	7	102678706	102690471	-
10641	NPRL2	3	50347487	50351055	-
5546	PRCC	1	156767482	156800819	+
337974	KRTAP19-7	21	30561098	30561289	-
644988	ABHD17AP6	17	20840687	20844479	+
100874127	LINC00332	13	40181809	40189030	+
165530	CLEC4F	2	70808643	70825235	-
64579	NDST4	4	114824122	115114098	-
401067	IQCF3	3	51826883	51830858	+
284756	C20orf197	20	60047074	60072987	+
121457	IKBIP	12	98613404	98645051	-
375318	AQP12A	2	240691845	240698483	+
1411	CRYBA1	17	29246857	29254494	+
100873467	RNA5SP207	6	41239520	41239626	-
347028	AFG3L2P1	8	43251413	43272117	-
102465483	MIR6805	19	55388181	55388242	+
693148	MIR563	3	15873771	15873849	+
10856	RUVBL2	19	48993448	49015995	+
6882	TAF11	6	34877778	34888071	-
85464	SSH2	17	29625938	29930239	-
83935	TMEM133	11	100992080	100993935	+
100130613	PRR32	X	126819764	126821786	+
646196	SMARCE1P6	2	26149092	26151272	+
6007	RHD	1	25272393	25330445	+
388553	BHMG1	19	45733251	45764692	+
27071	DAPP1	4	99816824	99872290	+
574467	MIR520A	19	53690881	53690965	+
442186	OR2J3	6	29111810	29112884	+
283932	FBXL19-AS1	16	30919319	30923269	-
100420695	ABT1P1	4	99022314	99023128	-
283431	GAS2L3	12	100573661	100628288	+
23052	ENDOD1	11	95089810	95132651	+
339967	TMPRSS11A	4	67910301	67963514	-
11258	DCTN3	9	34613545	34620523	-
284013	VMO1	17	4785285	4786434	-
100287229	BRD7P4	6	111429709	111431954	+
347741	OTOP3	17	74935802	74949993	+
106481663	HNRNPA1P49	6	166334568	166335471	+
27113	BBC3	19	47220822	47232998	-
284083	C17orf47	17	58541587	58544372	-
115111	SLC26A7	8	91209494	91398155	+
574474	MIR518B	19	53702737	53702819	+
8625	RFXANK	19	19192199	19201869	+
396	ARHGDIA	17	81867719	81871406	-
157556	BAALC-AS2	8	103132963	103141342	-
81341	OR10W1	11	58266792	58268260	-
23036	ZNF292	6	87155551	87264172	+
342850	ANKRD62	18	12093796	12181684	+
27288	RBMXL2	11	7088934	7091148	+
101928922	LINC00463	13	25172824	25180001	-
7525	YES1	18	721592	812326	-
1260	CNGA2	X	151734746	151745564	+
54891	INO80D	2	205993721	206086182	-
1088	CEACAM8	19	42580243	42595016	-
105370183	LINC00390	13	44106091	44147735	-
390260	OR6X1	11	123753580	123754518	-
152007	GLIPR2	9	36136536	36163913	+
4799	NFX1	9	33290417	33371163	+
29964	PRICKLE4	6	41780762	41787372	+
9866	TRIM66	11	8612037	8683217	-
103689913	LINC00383	13	69222346	69322101	+
1237	CCR8	3	39329706	39333680	+
64795	RMND5A	2	86720291	86778041	+
3809	KIR2DS4	19	54832676	54848569	+
1048	CEACAM5	19	41708585	41730433	+
643875	CNN3P1	6	6534580	6535828	+
106481787	FTH1P6	2	52629743	52630078	+
7508	XPC	3	14145147	14178672	-
26637	OR7E36P	13	41431264	41432258	-
5145	PDE6A	5	149857956	149944793	-
114826	SMYD4	17	1779535	1829896	-
100129167	RFESDP1	13	22848750	22851440	+
102466877	MIR8072	12	123364764	123364843	-
4902	NRTN	19	5805387	5828324	+
337971	KRTAP19-4	21	30496856	30497110	-
2496	FTH1P1	1	37544563	37545458	+
148198	ZNF98	19	22391011	22422628	-
338751	OR52L1	11	5985892	5986985	-
79848	CSPP1	8	67062417	67196614	+
115426	UHRF2	9	6413148	6508108	+
9924	PAN2	12	56316223	56334053	-
23270	TSPYL4	6	116249964	116254098	-
102465470	MIR6784	17	45114367	45114433	-
25974	MMACHC	1	45500184	45511266	+
101059918	GOLGA8R	15	30400562	30414260	-
729524	FEM1AP4	13	18665114	18667934	+
339044	PKD1P1	16	16317609	16350608	+
400799	LINC01344	1	182203945	182314061	-
84701	COX4I2	20	31637856	31645009	+
245915	DEFB112	6	50043575	50048651	-
100302250	MIR1197	14	101025564	101025651	+
133083	PMPCAP1	4	92181956	92184078	-
106479415	RN7SL526P	19	58069970	58070288	+
4552	MTRR	5	7869104	7901124	+
100130119	LAMTOR3P1	13	36922443	36923690	+
6360	CCL16	17	35976493	35983620	-
643834	PGA3	11	61203513	61212869	+
138803	OR13C3	9	104535770	104536813	-
729050	KRT18P29	2	181961149	181962480	-
2169	FABP2	4	119317250	119322161	-
6678	SPARC	5	151661096	151687054	-
1431	CS	12	56271699	56300391	-
102466747	MIR6840	7	100356651	100356721	+
100422966	MIR4277	5	1708785	1708868	-
57017	COQ9	16	57447425	57461275	+
404636	FAM45A	10	119104065	119137984	+
644146	RPS14P8	5	116562521	116563064	+
101929059	ZIM2-AS1	19	56765322	56799646	+
653436	ANKRD20A7P	9	42852563	42895739	+
81872	KRTAP2-1	17	41046541	41047316	-
5271	SERPINB8	18	63970028	64019779	+
400668	PRSS57	19	685521	695461	-
101927667	LINC01535	19	37251885	37265535	+
100507217	LINC01578	15	92882843	92898747	+
11176	BAZ2A	12	56595596	56636816	-
375743	PTAR1	9	69709522	69760050	-
55669	MFN1	3	179347692	179394944	+
9630	GNA14	9	77423079	77648316	-
400121	LINC00547	13	37534940	37551536	+
4314	MMP3	11	102835797	102843689	-
51148	CERCAM	9	128405993	128437351	+
26239	LCE2B	1	152686123	152687401	+
100302265	MIR1283-1	19	53688481	53688567	+
28991	COMMD5	8	144837978	144853578	-
8897	MTMR3	22	29883165	30030868	+
23376	UFL1	6	96521826	96555276	+
100302255	MIR1323	19	53671968	53672040	+
10621	POLR3F	20	18467389	18484648	+
22920	KIFAP3	1	169921329	170074741	-
388685	LINC01138	1	148432959	148459920	-
259	AMBP	9	114060127	114078472	-
2944	GSTM1	1	109687796	109693745	+
102466879	MIR8083	1	153689705	153689793	-
22955	SCMH1	1	41027199	41242155	-
105379219	FAM85B	8	8101047	8228352	-
347734	SLC35B2	6	44254101	44257890	-
728194	RSPH10B2	7	6754109	6798775	+
23436	CELA3B	1	21976894	21989354	+
28614	TRBV5-1	7	142321075	142321544	+
93659	CGB5	19	49043845	49045311	+
100462772	FTH1P22	1	116775078	116775567	-
553158	PRR5-ARHGAP8	22	44702198	44862784	+
6502	SKP2	5	36151989	36192792	+
84163	GTF2IRD2	7	74796144	74851576	-
84298	LLPH	12	66123069	66130753	-
119765	OR4B1	11	48216810	48217739	+
80196	RNF34	12	121400083	121424353	+
83697	SLC4A9	5	140359645	140375177	+
653650	PDPK2P	16	2616120	2643295	-
391672	IGBP1P4	4	82401419	82402607	-
100169851	PATE3	11	125785996	125791600	+
1340	COX6B1	19	35648223	35658784	+
91120	ZNF682	19	20004418	20039468	-
55288	RHOT1	17	32142454	32253374	+
84536	LINC01547	21	44933284	44939913	-
51255	RNF181	2	85595268	85597708	+
29798	C2orf27A	2	131722491	131767404	+
414777	HCG18	6	30287397	30327156	-
388135	C15orf59	15	73735431	73753170	-
57559	STAMBPL1	10	88879368	88923502	+
337882	KRTAP19-1	21	30480045	30480317	-
134265	AFAP1L1	5	149271838	149343637	+
84233	TMEM126A	11	85647919	85656553	+
407008	MIR223	X	66018870	66018979	+
11158	RABL2B	22	50767492	50783705	-
7172	TPMT	6	18128311	18155165	-
54557	SGTB	5	65665928	65722821	-
1621	DBH	9	133636363	133659344	+
1760	DMPK	19	45769709	45782557	-
101927217	LINC01473	2	186033531	186086317	-
23283	CSTF2T	10	51695486	51699595	-
100132707	PAXIP1-AS2	7	154928517	154949490	+
23272	FAM208A	3	56620132	56683242	-
84691	FAM71F1	7	128709061	128731743	+
63897	HEATR6	17	60041363	60078931	-
26499	PLEK2	14	67386979	67412200	-
84888	SPPL2A	15	50702266	50765713	-
727676	SNORD118	17	8173453	8173588	-
102723641	HID1-AS1	17	74970689	74975728	+
219749	ZNF25	10	37949573	37976656	-
154661	RUNDC3B	7	87627656	87832298	+
100310846	ANKRD61	7	6031376	6036552	+
28684	TRAV8-2	14	21846762	21847221	+
124751	KRBA2	17	8368047	8376902	-
8733	GPAA1	8	144082621	144086216	+
6147	RPL23A	17	28719982	28724356	+
693180	MIR595	7	158532718	158532813	-
84722	PSRC1	1	109279554	109283182	-
1939	EIF2D	1	206572485	206612551	-
3151	HMGN2	1	26472411	26476642	+
100507362	LINC01015	6	29529406	29533568	+
100128880	RAD1P1	10	119620875	119621987	+
100271221	RPL7P49	17	76430351	76431144	-
127391	TMCO2	1	40247901	40251693	+
285671	RNF180	5	64165311	64372879	+
338739	CSTF3-AS1	11	33161657	33191598	+
102724430	KRT8P50	15	42800768	42802469	-
283422	LINC01559	12	13370671	13376745	-
101928616	LINC00354	13	111893378	111901176	+
27141	CIDEB	14	24305187	24311377	-
11009	IL24	1	206897404	206904139	+
64852	TUT1	11	62575045	62591637	-
6897	TARS	5	33440696	33468091	+
102724845	LINC00596	14	23838723	23933941	-
267017	HLA-Z	6	32896402	32896489	+
931	MS4A1	11	60455809	60470752	+
4778	NFE2	12	54292107	54301037	-
100287482	SMKR1	7	129502479	129512932	+
7763	ZFAND5	9	72351425	72365247	-
221074	SLC39A12	10	17951839	18043292	+
439990	LINC00857	10	80207710	80219657	+
8565	YARS	1	32775237	32818032	-
83732	RIOK1	6	7389816	7418037	+
441160	KRT19P1	6	71584660	71586033	+
100874137	LINC00351	13	85363603	85544662	+
1906	EDN1	6	12256464	12297194	+
10073	SNUPN	15	75598083	75626378	-
106481959	RNU2-19P	1	205566716	205566799	+
91875	TTC5	14	20289131	20305994	-
4864	NPC1	18	23506184	23586617	-
23424	TDRD7	9	97412020	97496125	+
142891	SAMD8	10	75099592	75182123	+
401993	OR2T5	1	248488589	248489536	+
340900	EBLN1	10	22208814	22209983	-
595101	SMG1P5	16	30285018	30335374	-
